# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation via AudioFlamingo3 loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
129.2,2.37,0.00,0.28,True,0011,0001-0.4%|0000-0.3%|0110-0.1%|0111-0.1%|0100-0.1%|0010-0.0%|0101-0.0%|0011-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0011,1.67
129.2,2.37,0.46,0.51|0.65|0.88,True,1111,0001-0.3%|0000-0.3%|0110-0.2%|0100-0.1%|0111-0.0%|0010-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1000-0.0%|0011-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,1111,1.45
129.2,2.37,0.93,1.21|1.35,True,0001,0001-0.4%|0000-0.3%|0110-0.2%|0100-0.1%|0111-0.1%|0010-0.0%|0101-0.0%|1001-0.0%|1000-0.0%|0011-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0001,1.46
129.2,2.37,1.39,1.44|1.58|1.67,True,0000,0000-0.3%|0001-0.3%|0110-0.2%|0111-0.1%|0100-0.1%|0010-0.0%|0101-0.0%|1001-0.0%|1000-0.0%|0011-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,1.46
129.2,2.37,1.86,2.14,True,0000,0001-0.2%|0011-0.2%|0000-0.2%|0110-0.2%|0010-0.1%|0111-0.1%|0100-0.0%|0101-0.0%|1001-0.0%|1010-0.0%|1110-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1111-0.0%,0000,1.49
129.2,2.37,2.32,2.62,True,1111,0001-0.2%|0000-0.2%|0110-0.2%|0011-0.1%|0111-0.1%|0010-0.1%|0100-0.0%|0101-0.0%|1010-0.0%|1001-0.0%|1111-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,1111,1.49
129.2,2.37,2.79,3.09,True,0100,0001-0.2%|0000-0.2%|0110-0.2%|0011-0.1%|0111-0.1%|0010-0.1%|0100-0.1%|0101-0.0%|1010-0.0%|1001-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0100,1.49
129.2,2.37,3.25,3.55,True,0000,0001-0.2%|0000-0.2%|0110-0.2%|0011-0.2%|0111-0.1%|0010-0.1%|0101-0.0%|1001-0.0%|1010-0.0%|1011-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,1.49
129.2,2.37,3.72,3.78|4.02,True,1001,0000-0.2%|0001-0.2%|0110-0.1%|0011-0.1%|0010-0.1%|0111-0.1%|0101-0.1%|1010-0.0%|0100-0.0%|1001-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,1001,1.51
129.2,2.37,4.18,4.48,True,0000,0000-0.2%|0001-0.2%|0011-0.2%|0110-0.1%|0010-0.1%|0111-0.1%|1010-0.1%|0101-0.0%|0100-0.0%|1000-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,1.51
129.2,2.37,4.64,4.74|4.95,True,1010,0001-0.2%|0011-0.2%|0110-0.1%|0000-0.1%|0010-0.1%|0111-0.1%|0101-0.1%|1010-0.1%|1000-0.0%|0100-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,1010,1.51
129.2,2.37,5.11,5.43,True,0010,0001-0.3%|0011-0.2%|0110-0.1%|0111-0.1%|0010-0.1%|0101-0.1%|0000-0.1%|0100-0.0%|1000-0.0%|1011-0.0%|1111-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0010,1.52
129.2,2.37,5.57,5.67|5.85|5.90,True,0010,0000-0.2%|0001-0.2%|0011-0.1%|0110-0.1%|1010-0.1%|0010-0.1%|0111-0.1%|0101-0.1%|1000-0.0%|1011-0.0%|0100-0.0%|1110-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1111-0.0%,0010,1.76
129.2,2.37,6.04,6.36,True,0000,0000-0.2%|0001-0.2%|0011-0.1%|0110-0.1%|1010-0.1%|0101-0.1%|0111-0.1%|1000-0.0%|1011-0.0%|0100-0.0%|1110-0.0%|1100-0.0%|0010-0.0%|1001-0.0%|1101-0.0%|1111-0.0%,0000,1.75
129.2,2.37,6.50,6.59|6.80,True,0100,0000-0.2%|0001-0.2%|0011-0.1%|0110-0.1%|1010-0.1%|1111-0.1%|0101-0.1%|0111-0.1%|1000-0.0%|1011-0.0%|0010-0.0%|0100-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0100,1.76
