# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
123.0,2.13,0.00,0.28,True,0010,0000-10.0%|0001-16.4%|0010-8.7%|0100-5.9%|1000-0.0%|0011-8.6%|0101-4.7%|0110-17.0%|1001-0.0%|1010-0.0%|1100-3.7%|0111-9.4%|1011-0.0%|1101-4.0%|1110-5.5%|1111-6.0%,0010,2.02
123.0,2.13,0.49,0.49|0.88,True,0011,0000-11.5%|0001-17.6%|0010-3.4%|0100-6.4%|1000-0.0%|0011-9.2%|0101-5.2%|0110-18.0%|1001-0.0%|1010-0.0%|1100-3.3%|0111-10.8%|1011-0.0%|1101-3.6%|1110-5.0%|1111-5.9%,0011,1.85
123.0,2.13,0.98,1.00|1.11|1.35,True,0110,0000-12.0%|0001-18.8%|0010-4.7%|0100-6.9%|1000-0.0%|0011-3.9%|0101-5.9%|0110-19.6%|1001-0.0%|1010-0.0%|1100-3.0%|0111-12.1%|1011-0.0%|1101-3.2%|1110-4.6%|1111-5.3%,0110,1.85
123.0,2.13,1.46,1.49|1.72,True,0100,0000-11.7%|0001-17.5%|0010-4.2%|0100-7.1%|1000-4.4%|0011-0.0%|0101-5.9%|0110-10.1%|1001-0.0%|1010-4.3%|1100-4.3%|0111-11.7%|1011-0.0%|1101-4.7%|1110-6.4%|1111-7.5%,0100,1.85
123.0,2.13,1.95,2.18|2.32,True,1000,0000-4.9%|0001-7.2%|0010-13.2%|0100-0.0%|1000-4.4%|0011-7.1%|0101-6.3%|0110-16.5%|1001-0.0%|1010-6.3%|1100-5.7%|0111-9.2%|1011-0.0%|1101-4.9%|1110-7.4%|1111-6.9%,1000,1.92
123.0,2.13,2.44,2.44|2.69|2.81,True,0010,0000-6.6%|0001-9.8%|0010-17.5%|0100-4.5%|1000-0.0%|0011-9.7%|0101-7.7%|0110-19.3%|1001-0.0%|1010-0.0%|1100-3.8%|0111-11.4%|1011-0.0%|1101-0.0%|1110-4.9%|1111-4.9%,0010,1.92
123.0,2.13,2.93,2.93|3.04|3.16|3.39,True,0010,0000-7.1%|0001-10.9%|0010-10.6%|0100-4.9%|1000-0.0%|0011-10.9%|0101-8.7%|0110-21.2%|1001-0.0%|1010-0.0%|1100-3.6%|0111-12.7%|1011-0.0%|1101-0.0%|1110-4.8%|1111-4.7%,0010,1.92
123.0,2.13,3.41,3.88,True,1010,0000-6.7%|0001-9.9%|0010-6.2%|0100-4.9%|1000-0.0%|0011-10.6%|0101-8.4%|0110-21.2%|1001-0.0%|1010-3.7%|1100-4.1%|0111-13.4%|1011-0.0%|1101-0.0%|1110-5.5%|1111-5.5%,1010,1.92
123.0,2.13,3.90,4.37,True,1110,0000-0.0%|0001-6.7%|0010-7.1%|0100-0.0%|1000-5.2%|0011-7.3%|0101-4.9%|0110-14.4%|1001-5.4%|1010-6.9%|1100-7.3%|0111-7.8%|1011-6.4%|1101-4.4%|1110-8.6%|1111-7.6%,1110,1.96
123.0,2.13,4.39,4.62|4.85,True,1011,0000-5.0%|0001-7.6%|0010-13.4%|0100-0.0%|1000-4.5%|0011-9.2%|0101-5.1%|0110-15.4%|1001-4.9%|1010-7.1%|1100-6.2%|0111-8.6%|1011-6.1%|1101-0.0%|1110-0.0%|1111-6.7%,1011,1.96
