```css
0000,125.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
3001,125.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1250,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1375,125.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1500,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1625,125.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1750,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1875,125.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
1999,125.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,
2000,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,225.0,250.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,225.0,375.0,500.0,625.0,750.0,875.0,1000.0,1125.0,225.0,375.0,500.0,625.0,750.0,1000.0,1125.0,225.0,375.0,875.0,1000.0,125.0,225.0,375.0,500.0,625.0,750.0,875.0,1125.0,225.0,375.0,750.0,1000.0,1125.0,225.0,750.0,1000.0,225.0,375.0,875.0,1125.0,225.0,750.0,1000.0,1125.0,225.0,750.0,1000.0,1125.0,225.0,750.0,125.0,225.0,750.0,1000
