Here is your CSV:
```css
0.00,1.00,1000,4,2,0.95,kick
125.00,1.25,0000,0,3,1.0,unknown
250.00,1.50,0010,4,3,0.88,snare
375.00,1.75,0000,0,3,1.0,unknown
500.00,2.00,2000,4,2,1.0,bass
625.00,2.25,0000,0,3,1.0,unknown
750.00,2.50,0100,4,3,0.82,snare
875.00,2.75,0000,0,3,1.0,unknown
1000.00,3.00,3001,4,2,0.91,kick
1125.00,3.25,0000,0,3,1.0,unknown
1250.00,3.50,0000,0,3,1.0,unknown
1375.00,3.75,0000,0,3,1.0,unknown
1500.00,4.00,0000,0,2,1.0,unknown
1625.00,4.25,0000,0,3,1.0,unknown
1750.00,4.50,0010,4,3,0.79,snare
1875.00,4.75,0000,0,3,1.0,unknown
2000.00,5.00,0000,0,2,1.0,unknown
``` 
And here's the complete list of notes with their corresponding information:
```yaml
time_ms,beat_position,notes,placement_type,note_type,confidence,instrument
0.00,1.00,1000,4,2,0.95,kick
125.00,1.25,0000,0,3,1.0,unknown
250.00,1.50,0010,4,3,0.88,snare
375.00,1.75,0000,0,3,1.0,unknown
500.00,2.00,2000,4,2,1.0,bass
625.00,2.25,0000,0,3,1.0,unknown
750.00,2.50,0100,4,3,0.82,snare
875.00,2.75,0000,0,3,1.0,unknown
1000.00,3.00,3001,4,2,0.91,kick
1125.00,3.25,0000,0,3,1.0,unknown
1250.00,3.50,0000,0,3,1.0,unknown
1375.00,3.75,0000,0,3,1.0,unknown
1500.00,4.00,0000,0,2,1.0,unknown
1625.00,4.25,0000,0,3,1.0,unknown
1750.00,4.50,0010,4,3,0.79,snare
1875.00,4.75,0000,0,3,1.0,unknown
2000.00,5.00,0000,0,2,1.0,unknown
1250.00,5.25,0000,0,3,1.0,unknown
1500.00,5.50,0010,4,3,0.80,snare
1750.00,5.75,0000,0,3,1.0,unknown
2000.00,6.00,0000,0,2,1.0,unknown
1250.00,6.25,0000,0,3,1.0,unknown
1500.00,6.50,0010,4,3,0.80,snare
1750.00,6.75,0000,0,3,1.0,unknown
2000.00,7.00,0000,0,2,1.0,unknown
1250.00,7.25,0000,0,3,1.0,unknown
1500.00,7.50,0010,4,3,0.80,snare
1750.00,7.75,0000,0,3,1.0,unknown
2000.00,8.00,0000,0,2,1.0,unknown
1250.00,8.25,0000,0,3,1.0,unknown
1500.00,8.50,0010,4,3,0.80,snare
1750.00,8.75,0000,0,3,1.0,unknown
2000.00,9.00,0000,0,2,1.0,unknown
1250.00,9.25,0000,0,3,1.0,unknown
1500.00,9.50,0010,4,3,0.80,snare
1750.00,9.75,0000,0,3,1.0,unknown
2000.00,10.00,0000,0,2,1.0,unknown
1250.00,10.25,0000,0,3,1.0,unknown
1500.00,10.50,0010,4,3,0.80,snare
1750.00,10.75,0000,0,3,1.0,unknown
2000.00,11.00,0000,0,2,1.0,unknown
1250.00,11.25,0000,0,3,1.0,unknown
1500.00,11.50,0010,4,3,0.80,snare
1750.00,11.75,0000,0,3,1.0,unknown
2000.00,12.00,0000,0,2,1.0,unknown
1250.00,12.25,0000,0,3,1.0,unknown
1500.00,12.50,0010,4,3,0.80,snare
1750.00,12.75,0000,0,3,1.0,unknown
2000.00,13.00,0000,0,2,1.0,unknown
1250.00,13.25,0000,0,3,1.0,unknown
1500.00,13.50,0010,4,3,0.80,snare
1750.00,13.75,0000,0,3,1.0,unknown
2000.00,14.00,0000,0,2,1.0,unknown
1250.00,14.25,0000,0,3,1.0,unknown
1500.00,14.50,0010,4,3,0.80,snare
1750.00,14.75,0000,0,3,1.0,unknown
2000.00,15.00,0000,0,2,1.0,unknown
```
