Here's the StepMania beatmap for the provided audio in CSV format:
```yaml
0.00,1.00,1000,4,2,0.95,kick
1.39,1.50,0000,0,3,1.0,unknown
1.39,1.75,0000,0,3,1.0,unknown
1.39,2.00,2000,4,2,1.0,bass
1.39,2.25,0000,0,3,1.0,unknown
1.39,2.50,0100,4,3,0.82,snare
1.39,2.75,0000,0,3,1.0,unknown
1.39,3.00,3001,4,2,0.91,kick
1.39,3.25,",",-1,-1,1.0,separator
1.39,3.50,0000,0,2,1.0,unknown
1.39,3.75,0000,0,3,1.0,unknown
1.39,4.00,0000,0,2,1.0,unknown
1.39,4.25,0000,0,3,1.0,unknown
1.39,4.50,0010,4,3,0.79,snare
1.39,4.75,0000,0,3,1.0,unknown
1.39,5.00,0000,0,2,1.0,unknown
1.39,5.25,0000,0,3,1.0,unknown
1.39,5.50,0000,0,2,1.0,unknown
1.39,5.75,0000,0,3,1.0,unknown
1.39,6.00,0000,0,2,1.0,unknown
1.39,6.25,0000,0,3,1.0,unknown
1.39,6.50,0000,0,2,1.0,unknown
1.39,6.75,0000,0,3,1.0,unknown
1.39,7.00,0000,0,2,1.0,unknown
1.39,7.25,0000,0,3,1.0,unknown
1.39,7.50,0000,0,2,1.0,unknown
1.39,7.75,0000,0,3,1.0,unknown
1.39,8.00,0000,0,2,1.0,unknown
1.39,8.25,0000,0,3,1.0,unknown
1.39,8.50,0000,0,2,1.0,unknown
1.39,8.75,0000,0,3,1.0,unknown
1.39,9.00,0000,0,2,1.0,unknown
1.39,9.25,0000,0,3,1.0,unknown
1.39,9.50,0000,0,2,1.0,unknown
1.39,9.75,0000,0,3,1.0,unknown
1.39,10.00,0000,0,2,1.0,unknown
1.39,10.25,0000,0,3,1.0,unknown
1.39,10.50,0000,0,2,1.0,unknown
1.39,10.75,0000,0,3,1.0,unknown
1.39,11.00,0000,0,2,1.0,unknown
1.39,11.25,0000,0,3,1.0,unknown
1.39,11.50,0000,0,2,1.0,unknown
1.39,11.75,0000,0,3,1.0,unknown
1.39,12.00,0000,0,2,1.0,unknown
1.39,12.25,0000,0,3,1.0,unknown
1.39,12.50,0000,0,2,1.0,unknown
1.39,12.75,0000,0,3,1.0,unknown
1.39,13.00,0000,0,2,1.0,unknown
1.39,13.25,0000,0,3,1.0,unknown
1.39,13.50,0000,0,2,1.0,unknown
1.39,13.75,0000,0,3,1.0,unknown
1.39,14.00,0000,0,2,1.0,unknown
1.39,14.25,0000,0,3,1.0,unknown
1.39,14.50,0000,0,2,1.0,unknown
1.39,14.75,0000,0,3,1.0,unknown
1.39,15.00,0000,0,2,1.0,unknown
1.39,15.25,0000,0,3,1.0,unknown
1.39,15.50,0000,0,2,1.0,unknown
1.39,15.75,0000,0,3,1.0,unknown
1.39,16.00,0000,0,2,1.0,unknown
1.39,16.25,0000,0,3,1.0,unknown
1.39,16.50,0000,0,2,1.0,unknown
1.39,16.75,0000,0,3,1.0,unknown
1.39,17.00,0000,0,2,1.0,unknown
1.39,17.25,0000,0,3,1.0,unknown
1.39,17.50,0000,0,2,1.0,unknown
1.39,17.75,0000,0,3,1.0,unknown
1.39,18.00,0000,0,2,1.0,unknown
1.39,18.25,0000,0,3,1.0,unknown
1.39,18.50,0000,0,2,1.0,unknown
1.39,18.75,0000,0,3,1.0,unknown
1.39,19.00,0000,0,2,1.0,unknown
1.39,19.25,0000,0,3,1.0,unknown
1.39,19.50,0000,0,2,1.0,unknown
1.39,19.75,0000,0,3,1.0,unknown
1.39,20.00,0000,0,2,1.0,unknown
1.39,20.25,0000,0,3,1.0,unknown
1.39,20.50,0000,0,2,1.0,unknown
1.39,20.75,0000,0,3,1.0,unknown
1.39,21.00,0000,0,2,1.0,unknown
1.39,21.25,0000,0,3,1.0,unknown
1.39,21.50,0000,0,2,1.0,unknown
1.39,21.75,0000,0,3,1.0,unknown
1.39,22.00,0000,0,2,1.0,unknown
1.39,22.25,0000,0,3,1.0,unknown
1.39,22.50,0000,0,2,1.0,unknown
1.39,22.75,0000,0,3,1.0,unknown
1.39,23.00,0000,0,2,1.0,unknown
1.39,23.25,0000,0,3,1.0,unknown
1.39,23.50,0000,0,2,1.0,unknown
1.39,23.75,0000,0,3,1.0,unknown
1.39,24.00,0000,0,2,1.0,unknown
1.39,24.25,0000,0,3,1.0,unknown
1.39,24.50,0000,0,2,1.0,unknown
1.39,24.75,0000,0,3,1.0,unknown
1.39,25.00,0000,0,2,1.0,unknown
1.39,25.25,0000,0,3,1.0,unknown
1.39,25.50,0000,0,2,1.0,unknown
1.39,25.75,0000,0,3,1.0,unknown
1.39,26.00,0000,0,2,1.0,unknown
1.39,26.25,0000,0,3,1.0,unknown
1.39,26.50,0000,0,2,1.0,unknown
1.39,26.75,0000,0,3,1.0,unknown
1.39,27.00,0000,0,2,1.0,unknown
1.39,27.25,0000,0,3,1.0,unknown
1.39,27.50,0000,0,2,1.0,unknown
