onset_index,onset_ms
0,0.0
1,500.0
2,1000.0
3,1500.0
4,15000.0
5,15500.0
6,16000.0
7,16500.0
8,30000.0
9,30500.0
10,31000.0
11,31500.0
12,45000.0
13,45500.0
14,46000.0
15,46500.0
16,60000.0
17,60500.0
18,61000.0
19,61500.0
20,75000.0
21,75500.0
22,76000.0
23,76500.0
24,90000.0
25,90500.0
26,91000.0
27,91500.0
28,105000.0
29,105500.0
30,106000.0
31,106500.0
32,120000.0
33,120500.0
34,121000.0
35,121500.0
36,135000.0
37,135500.0
38,136000.0
39,136500.0
40,150000.0
41,150500.0
42,151000.0
43,151500.0
44,165000.0
45,165500.0
46,166000.0
47,166500.0
48,180000.0
49,180500.0
50,181000.0
51,181500.0
52,195000.0
53,195500.0
54,196000.0
55,196500.0
56,210000.0
57,210500.0
58,211000.0
59,211500.0
60,225000.0
61,225500.0
62,226000.0
63,226500.0
