# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation over MuMu-LLaMA c_loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,Dynamic Scale Matrix (1.0 + N*0.5)
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
152.0,2.16,0.00,0.07|0.35,True,1111,0001-0.2%|0011-0.2%|0010-0.1%|0110-0.1%|0101-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|1111-0.1%|1110-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,1111,2.78
152.0,2.16,0.39,0.46|0.67|0.77,True,0001,0001-0.2%|0011-0.2%|0010-0.1%|0110-0.1%|0101-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|1110-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1111-0.0%,0001,2.27
152.0,2.16,0.79,0.98|1.07,True,0001,0011-0.2%|0010-0.2%|0110-0.1%|0101-0.1%|0001-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|1110-0.0%|1100-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1011-0.0%|1101-0.0%|1111-0.0%,0001,2.27
152.0,2.16,1.18,1.28|1.56,True,0101,0011-0.2%|0010-0.1%|0110-0.1%|0101-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|0001-0.1%|1110-0.0%|1100-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1011-0.0%|1101-0.0%|1111-0.0%,0101,2.27
152.0,2.16,1.58,1.65|1.76|1.86,True,1001,1111-0.2%|0110-0.1%|0011-0.1%|1101-0.1%|1011-0.1%|1010-0.1%|1001-0.1%|0010-0.1%|1000-0.1%|0111-0.1%|0101-0.0%|1100-0.0%|0000-0.0%|0001-0.0%|0100-0.0%|1110-0.0%,1001,2.39
152.0,2.16,1.97,2.04|2.25,True,1011,1111-0.3%|0110-0.1%|0011-0.1%|1101-0.1%|1010-0.1%|1011-0.1%|0010-0.1%|0101-0.1%|1000-0.1%|0111-0.0%|1100-0.0%|0001-0.0%|0000-0.0%|0100-0.0%|1001-0.0%|1110-0.0%,1011,2.38
152.0,2.16,2.37,2.55,True,1111,1111-0.3%|0110-0.1%|0011-0.1%|1101-0.1%|1010-0.1%|0010-0.1%|0101-0.1%|1000-0.1%|0111-0.1%|1100-0.0%|0001-0.0%|0000-0.0%|0100-0.0%|1001-0.0%|1011-0.0%|1110-0.0%,1111,2.38
152.0,2.16,2.76,2.83,True,0011,1111-0.2%|0110-0.1%|0011-0.1%|1101-0.1%|1010-0.1%|0010-0.1%|1000-0.1%|0101-0.1%|0111-0.1%|1100-0.1%|0001-0.0%|1110-0.0%|0000-0.0%|0100-0.0%|1001-0.0%|1011-0.0%,0011,2.38
152.0,2.16,3.16,3.25|3.55,True,1001,1111-0.1%|1011-0.1%|0110-0.1%|1000-0.1%|1101-0.1%|1010-0.1%|1001-0.1%|0111-0.1%|1100-0.1%|0010-0.1%|0101-0.1%|0011-0.0%|1110-0.0%|0000-0.0%|0001-0.0%|0100-0.0%,1001,2.44
152.0,2.16,3.55,3.65,True,1011,1111-0.2%|1011-0.1%|0110-0.1%|1101-0.1%|1000-0.1%|1010-0.1%|0111-0.1%|1100-0.1%|0010-0.1%|0101-0.1%|0011-0.1%|1110-0.0%|0000-0.0%|0001-0.0%|0100-0.0%|1001-0.0%,1011,2.44
152.0,2.16,3.95,3.95|4.25,True,0010,1111-0.2%|0110-0.1%|1101-0.1%|1010-0.1%|1000-0.1%|0111-0.1%|0001-0.1%|1100-0.1%|0010-0.1%|0101-0.1%|1011-0.1%|0011-0.1%|1001-0.0%|0000-0.0%|0100-0.0%|1110-0.0%,0010,2.44
152.0,2.16,4.34,4.48,True,0001,1111-0.2%|0001-0.1%|0110-0.1%|1101-0.1%|1010-0.1%|1000-0.1%|0111-0.1%|1011-0.1%|1100-0.1%|0101-0.1%|0011-0.0%|1001-0.0%|0000-0.0%|0010-0.0%|0100-0.0%|1110-0.0%,0001,2.44
152.0,2.16,4.74,4.76|4.83,True,1101,1111-0.2%|0101-0.1%|1010-0.1%|0110-0.1%|1001-0.1%|1100-0.1%|1101-0.1%|0001-0.1%|1011-0.1%|0111-0.1%|0100-0.0%|0011-0.0%|1110-0.0%|0000-0.0%|0010-0.0%|1000-0.0%,1101,2.60
152.0,2.16,5.13,5.25|5.48,True,1111,1111-0.2%|1001-0.1%|0101-0.1%|0110-0.1%|1010-0.1%|0001-0.1%|1100-0.1%|1011-0.1%|0111-0.1%|0100-0.0%|0011-0.0%|1110-0.0%|0000-0.0%|0010-0.0%|1000-0.0%|1101-0.0%,1111,2.60
152.0,2.16,5.53,5.67|5.87,True,1001,1001-0.1%|1011-0.1%|1111-0.1%|0101-0.1%|0110-0.1%|1010-0.1%|0001-0.1%|1100-0.1%|0111-0.1%|0100-0.0%|0011-0.0%|1110-0.0%|1000-0.0%|0000-0.0%|0010-0.0%|1101-0.0%,1001,2.60
152.0,2.16,5.92,5.99|6.15,True,0110,1111-0.2%|1011-0.1%|0101-0.1%|1010-0.1%|0110-0.1%|0001-0.1%|1100-0.1%|1001-0.1%|0111-0.1%|0100-0.0%|1110-0.0%|0011-0.0%|0000-0.0%|0010-0.0%|1000-0.0%|1101-0.0%,0110,2.60
152.0,2.16,6.32,6.43|6.55|6.64,True,0101,1111-0.2%|0101-0.1%|0011-0.1%|1011-0.1%|1010-0.1%|0001-0.1%|0110-0.1%|0111-0.1%|1101-0.1%|1110-0.0%|1001-0.0%|1100-0.0%|0100-0.0%|0000-0.0%|0010-0.0%|1000-0.0%,0101,2.68
152.0,2.16,6.71,6.85|7.04,True,1111,1111-0.2%|1011-0.1%|0011-0.1%|1010-0.1%|1001-0.1%|0110-0.1%|0001-0.1%|1101-0.1%|0111-0.0%|1110-0.0%|1100-0.0%|0101-0.0%|0100-0.0%|0000-0.0%|0010-0.0%|1000-0.0%,1111,2.68
152.0,2.16,7.11,7.15|7.24|7.45,True,1111,1011-0.2%|1111-0.1%|0011-0.1%|1010-0.1%|0110-0.1%|1001-0.1%|0001-0.1%|1101-0.1%|0101-0.0%|0111-0.0%|1110-0.0%|1100-0.0%|0100-0.0%|0000-0.0%|0010-0.0%|1000-0.0%,1111,2.68
