# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation via AudioFlamingo3 loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
129.2,3.92,0.00,0.07|0.21,True,0001,0001-0.3%|0000-0.2%|0110-0.2%|0111-0.1%|0100-0.1%|0010-0.0%|0011-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0001,1.78
129.2,3.92,0.46,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,0.93,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,1.39,1.81,True,0000,0001-0.2%|0000-0.2%|0110-0.2%|0111-0.1%|0100-0.1%|0010-0.1%|0011-0.1%|0101-0.1%|1111-0.0%|1010-0.0%|1001-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0000,1.46
129.2,3.92,1.86,1.88|2.02,True,0000,0000-0.3%|0001-0.3%|0110-0.1%|0010-0.1%|0100-0.1%|0111-0.0%|0011-0.0%|0101-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0000,1.51
129.2,3.92,2.32,2.35|2.48|2.65,True,0000,0001-0.3%|0110-0.2%|0000-0.1%|0010-0.1%|0100-0.1%|0111-0.1%|0011-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0000,1.51
129.2,3.92,2.79,2.79|3.02|3.11|3.25,True,0000,0001-0.3%|0110-0.2%|0000-0.1%|0010-0.1%|0100-0.1%|0111-0.1%|0011-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0000,1.50
129.2,3.92,3.25,3.41|3.58,True,0110,0001-0.3%|0110-0.2%|0010-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|0011-0.1%|0101-0.0%|1111-0.0%|1010-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0110,1.50
129.2,3.92,3.72,3.72|3.88|4.02,True,0111,0110-0.3%|0001-0.2%|0010-0.1%|0111-0.1%|0100-0.1%|0011-0.1%|0000-0.1%|0101-0.0%|1010-0.0%|1110-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0111,1.53
129.2,3.92,4.18,4.25|4.34|4.48|4.64,True,0001,0110-0.3%|0001-0.3%|0010-0.1%|0100-0.1%|0011-0.1%|0000-0.1%|0101-0.0%|1010-0.0%|1110-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%,0001,1.53
