# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
129.2,2.23,0.00,0.12,True,0001,0000-10.9%|0001-16.1%|0010-8.6%|0100-6.2%|1000-0.0%|0011-8.5%|0101-5.0%|0110-16.7%|1001-0.0%|1010-0.0%|1100-3.4%|0111-9.6%|1011-0.0%|1101-3.9%|1110-5.0%|1111-6.1%,0001,2.02
129.2,2.23,0.46,0.56,True,1111,0000-12.2%|0001-9.5%|0010-9.4%|0100-6.7%|1000-0.0%|0011-9.3%|0101-5.5%|0110-18.3%|1001-0.0%|1010-0.0%|1100-3.3%|0111-11.1%|1011-0.0%|1101-3.9%|1110-4.7%|1111-6.0%,1111,1.83
129.2,2.23,0.93,1.07,True,0010,0000-12.7%|0001-11.9%|0010-10.0%|0100-7.0%|1000-0.0%|0011-10.4%|0101-6.0%|0110-18.9%|1001-0.0%|1010-0.0%|1100-3.1%|0111-12.0%|1011-0.0%|1101-3.6%|1110-4.4%|1111-0.0%,0010,1.84
129.2,2.23,1.39,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,2.23,1.86,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,2.23,2.32,2.46|2.69,True,0100,0000-7.9%|0001-11.1%|0010-9.7%|0100-5.7%|1000-0.0%|0011-17.5%|0101-4.1%|0110-16.8%|1001-0.0%|1010-0.0%|1100-3.2%|0111-13.0%|1011-0.0%|1101-0.0%|1110-6.0%|1111-5.0%,0100,1.89
129.2,2.23,2.79,2.93|3.16,True,0111,0000-8.0%|0001-11.1%|0010-9.3%|0100-0.0%|1000-0.0%|0011-17.3%|0101-4.4%|0110-17.1%|1001-0.0%|1010-0.0%|1100-3.7%|0111-13.3%|1011-0.0%|1101-3.3%|1110-6.7%|1111-5.8%,0111,1.89
129.2,2.23,3.25,3.39|3.62,True,0010,0000-8.9%|0001-12.4%|0010-10.6%|0100-0.0%|1000-0.0%|0011-19.3%|0101-4.6%|0110-18.7%|1001-0.0%|1010-0.0%|1100-3.6%|0111-6.0%|1011-0.0%|1101-3.3%|1110-6.8%|1111-5.8%,0010,1.88
129.2,2.23,3.72,3.85|4.06,True,0001,0000-8.1%|0001-10.8%|0010-3.0%|0100-0.0%|1000-2.8%|0011-16.5%|0101-6.7%|0110-18.6%|1001-0.0%|1010-0.0%|1100-4.0%|0111-12.0%|1011-0.0%|1101-4.0%|1110-6.6%|1111-6.8%,0001,1.94
129.2,2.23,4.18,4.30|4.53,True,0110,0000-9.2%|0001-10.2%|0010-4.7%|0100-0.0%|1000-0.0%|0011-17.9%|0101-7.5%|0110-20.8%|1001-0.0%|1010-0.0%|1100-3.3%|0111-12.8%|1011-0.0%|1101-3.3%|1110-5.4%|1111-5.0%,0110,1.94
