# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
103.4,2.06,0.00,0.33|0.46,True,0111,0000-8.2%|0001-12.6%|0010-8.5%|0100-6.8%|1000-0.0%|0011-8.2%|0101-6.0%|0110-16.9%|1001-0.0%|1010-0.0%|1100-4.2%|0111-11.4%|1011-0.0%|1101-5.0%|1110-5.7%|1111-6.5%,0111,2.11
103.4,2.06,0.58,0.60|0.77|0.88|1.16,True,0011,0000-8.7%|0001-13.4%|0010-8.2%|0100-6.9%|1000-3.0%|0011-8.1%|0101-6.2%|0110-17.6%|1001-0.0%|1010-0.0%|1100-4.4%|0111-5.5%|1011-0.0%|1101-4.9%|1110-6.0%|1111-7.2%,0011,1.86
103.4,2.06,1.16,1.32|1.46|1.60|1.74,True,0100,0000-9.1%|0001-14.1%|0010-8.7%|0100-7.6%|1000-0.0%|0011-3.1%|0101-6.8%|0110-19.0%|1001-0.0%|1010-0.0%|1100-4.8%|0111-7.3%|1011-0.0%|1101-5.2%|1110-6.7%|1111-7.8%,0100,1.86
103.4,2.06,1.74,1.90|2.02|2.18,True,1110,0000-9.5%|0001-14.0%|0010-8.9%|0100-0.0%|1000-4.0%|0011-3.8%|0101-6.5%|0110-17.5%|1001-0.0%|1010-3.6%|1100-5.1%|0111-6.8%|1011-0.0%|1101-5.5%|1110-6.9%|1111-8.2%,1110,1.86
103.4,2.06,2.32,2.46|2.60|2.74|2.90,True,1101,0000-6.7%|0001-8.9%|0010-6.2%|0100-0.0%|1000-0.0%|0011-6.9%|0101-5.6%|0110-12.2%|1001-0.0%|1010-0.0%|1100-6.2%|0111-16.6%|1011-3.7%|1101-5.0%|1110-5.9%|1111-16.0%,1101,1.92
103.4,2.06,2.90,3.04|3.18|3.34|3.46,True,1100,0000-7.7%|0001-9.4%|0010-6.9%|0100-0.0%|1000-3.2%|0011-7.2%|0101-5.8%|0110-12.9%|1001-0.0%|1010-0.0%|1100-6.0%|0111-16.0%|1011-3.9%|1101-0.0%|1110-6.4%|1111-14.6%,1100,1.92
103.4,2.06,3.48,3.60|3.74|3.88|4.04,True,0000,0000-7.4%|0001-9.5%|0010-6.9%|0100-0.0%|1000-3.2%|0011-7.7%|0101-6.0%|0110-13.6%|1001-0.0%|1010-2.9%|1100-0.0%|0111-17.4%|1011-3.8%|1101-0.0%|1110-6.6%|1111-15.0%,0000,1.91
103.4,2.06,4.06,4.32|4.48|4.60,True,0010,0000-8.1%|0001-9.8%|0010-7.3%|0100-2.8%|1000-3.0%|0011-7.9%|0101-6.0%|0110-13.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.3%|1011-3.6%|1101-0.0%|1110-6.2%|1111-14.4%,0010,1.91
103.4,2.06,4.64,4.76|4.90|5.04|5.18,True,0110,0000-7.3%|0001-10.9%|0010-0.0%|0100-2.9%|1000-0.0%|0011-9.2%|0101-7.5%|0110-14.9%|1001-0.0%|1010-0.0%|1100-2.9%|0111-17.3%|1011-3.2%|1101-3.3%|1110-5.3%|1111-15.2%,0110,2.04
103.4,2.06,5.22,5.34|5.46|5.62|5.74,True,0001,0000-8.1%|0001-11.7%|0010-3.5%|0100-3.2%|1000-0.0%|0011-10.8%|0101-8.1%|0110-8.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-27.2%|1011-2.7%|1101-0.0%|1110-4.1%|1111-12.4%,0001,2.04
