# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
117.5,2.37,0.00,0.09|0.23,True,0001,0000-10.6%|0001-13.9%|0010-9.2%|0100-6.6%|1000-3.6%|0011-8.6%|0101-5.6%|0110-15.4%|1001-0.0%|1010-0.0%|1100-3.4%|0111-10.0%|1011-0.0%|1101-4.3%|1110-4.0%|1111-5.0%,0001,2.10
117.5,2.37,0.51,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
117.5,2.37,1.02,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
117.5,2.37,1.53,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
117.5,2.37,2.04,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
117.5,2.37,2.55,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
117.5,2.37,3.07,3.25,True,0010,0000-0.0%|0001-34.3%|0010-8.8%|0100-7.0%|1000-2.3%|0011-7.7%|0101-5.5%|0110-23.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-8.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-2.6%,0010,1.87
117.5,2.37,3.58,3.65|3.76|4.04,True,0001,0000-0.0%|0001-33.8%|0010-2.4%|0100-6.9%|1000-3.3%|0011-7.9%|0101-5.4%|0110-22.9%|1001-0.0%|1010-2.5%|1100-0.0%|0111-8.4%|1011-0.0%|1101-0.0%|1110-2.7%|1111-3.8%,0001,1.87
117.5,2.37,4.09,4.30|4.57,True,0011,0000-0.0%|0001-20.1%|0010-8.3%|0100-6.3%|1000-5.6%|0011-13.2%|0101-5.5%|0110-19.9%|1001-4.0%|1010-0.0%|1100-0.0%|0111-4.1%|1011-0.0%|1101-3.8%|1110-3.9%|1111-5.3%,0011,1.94
117.5,2.37,4.60,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
