# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
117.5,2.97,0.00,0.14|0.21|0.30|0.37,True,0000,0000-9.9%|0001-13.3%|0010-8.5%|0100-6.3%|1000-4.0%|0011-8.0%|0101-5.3%|0110-14.8%|1001-0.0%|1010-0.0%|1100-4.2%|0111-10.1%|1011-0.0%|1101-4.9%|1110-4.8%|1111-5.8%,0000,2.07
117.5,2.97,0.51,0.53|0.91,True,0000,0000-10.1%|0001-13.9%|0010-7.8%|0100-6.3%|1000-4.0%|0011-7.5%|0101-5.5%|0110-15.2%|1001-0.0%|1010-0.0%|1100-4.0%|0111-10.6%|1011-0.0%|1101-4.7%|1110-4.6%|1111-5.7%,0000,1.88
117.5,2.97,1.02,1.04|1.39,True,0001,0000-9.5%|0001-13.4%|0010-7.6%|0100-6.4%|1000-4.5%|0011-7.5%|0101-5.5%|0110-15.2%|1001-0.0%|1010-0.0%|1100-4.0%|0111-10.8%|1011-0.0%|1101-4.7%|1110-4.8%|1111-5.9%,0001,1.88
117.5,2.97,1.53,1.60|1.74|1.93,True,1101,0000-10.1%|0001-6.9%|0010-7.8%|0100-6.4%|1000-5.0%|0011-7.5%|0101-5.6%|0110-14.8%|1001-0.0%|1010-4.2%|1100-4.4%|0111-10.5%|1011-0.0%|1101-5.2%|1110-5.1%|1111-6.2%,1101,1.88
117.5,2.97,2.04,2.28|2.37|2.44,True,1100,0000-13.3%|0001-16.5%|0010-5.2%|0100-5.0%|1000-4.4%|0011-5.4%|0101-4.9%|0110-15.7%|1001-0.0%|1010-0.0%|1100-5.9%|0111-7.3%|1011-0.0%|1101-6.1%|1110-5.1%|1111-5.1%,1100,1.90
117.5,2.97,2.55,2.76,True,0001,0000-13.9%|0001-16.9%|0010-5.9%|0100-5.4%|1000-4.5%|0011-6.1%|0101-5.3%|0110-16.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-7.9%|1011-0.0%|1101-7.0%|1110-5.2%|1111-5.3%,0001,1.91
117.5,2.97,3.07,3.11|3.30,True,1111,0000-14.0%|0001-11.1%|0010-6.1%|0100-5.9%|1000-4.9%|0011-6.4%|0101-5.9%|0110-17.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-8.9%|1011-0.0%|1101-7.5%|1110-5.6%|1111-5.7%,1111,1.90
117.5,2.97,3.58,3.65|3.74|3.81,True,0001,0000-14.5%|0001-12.3%|0010-5.9%|0100-5.8%|1000-5.2%|0011-6.2%|0101-5.8%|0110-17.9%|1001-3.5%|1010-0.0%|1100-0.0%|0111-8.9%|1011-0.0%|1101-8.1%|1110-5.9%|1111-0.0%,0001,1.90
117.5,2.97,4.09,4.13|4.25|4.41|4.48,True,1111,0000-14.8%|0001-13.3%|0010-0.0%|0100-4.4%|1000-4.2%|0011-5.5%|0101-4.8%|0110-13.5%|1001-0.0%|1010-0.0%|1100-4.3%|0111-11.7%|1011-0.0%|1101-6.9%|1110-10.0%|1111-6.5%,1111,1.97
117.5,2.97,4.60,4.67|4.92|5.02,True,0110,0000-14.4%|0001-14.5%|0010-4.3%|0100-4.5%|1000-4.2%|0011-6.1%|0101-4.9%|0110-13.8%|1001-0.0%|1010-0.0%|1100-4.5%|0111-12.0%|1011-0.0%|1101-6.9%|1110-10.0%|1111-0.0%,0110,1.97
