onset_index,onset_ms
0,290.25
1,429.57
2,568.89
3,708.21
4,847.53
5,998.46
6,1102.95
7,1288.71
8,1381.59
9,1520.91
10,1718.28
11,1845.99
12,1996.92
13,2136.24
14,2240.73
15,2426.49
16,2530.98
17,2705.12
18,2856.05
19,2995.37
20,3134.69
21,3285.62
22,3390.11
23,3564.26
24,3691.97
25,3819.68
26,3993.83
27,4144.76
28,4284.08
29,4435.01
30,4527.89
31,4702.04
32,4818.14
33,4992.29
34,5131.61
35,5282.54
36,5421.86
37,5572.79
38,5677.28
39,5816.6
40,6002.36
41,6106.85
42,6281.0
43,6420.32
44,6559.64
45,6710.57
46,6849.89
47,7000.82
48,7140.14
49,7279.46
50,7430.39
51,7569.71
52,7709.02
53,7999.27
54,8103.76
55,8266.3
56,8394.01
57,8568.16
58,8858.41
59,8997.73
60,9137.05
61,9276.37
62,9427.3
63,9543.4
64,9717.55
65,9856.87
66,9984.58
67,10147.12
68,10240.0
69,10402.54
70,10518.64
71,10704.4
72,10832.11
73,10994.65
74,11133.97
75,11273.29
76,11424.22
77,11575.15
78,11714.47
79,11842.18
80,11993.11
81,12109.21
82,12283.36
83,12434.29
84,12562.0
85,12701.32
86,12829.02
87,13003.17
88,13107.66
89,13270.2
90,13397.91
91,13572.06
92,13688.16
93,13827.48
94,13990.02
95,14140.95
96,14291.88
97,14384.76
98,14535.69
99,14721.45
100,14814.33
101,14976.87
102,15092.97
103,15278.73
104,15406.44
105,15568.98
106,15685.08
107,15847.62
108,15998.55
109,16137.87
110,16253.97
111,16428.12
112,16544.22
113,16683.54
114,16857.69
115,17008.62
116,17136.33
117,17252.43
118,17391.75
119,17565.9
120,17716.83
121,17856.15
122,17983.85
123,18146.39
124,18262.49
125,18413.42
126,18552.74
127,18715.28
128,18842.99
129,18959.09
130,19075.19
131,19295.78
132,19400.27
133,19539.59
134,19690.52
135,19853.06
136,19980.77
137,20131.7
138,20271.02
139,20421.95
140,20549.66
141,20712.2
142,20851.52
143,20990.84
144,21141.77
145,21257.87
146,21385.58
147,21571.34
148,21699.05
149,21826.76
150,21966.08
151,22140.23
152,22267.94
153,22418.87
154,22534.97
155,22709.12
156,22813.61
157,22999.37
158,23127.07
159,23278.0
160,23405.71
161,23556.64
162,23684.35
163,23858.5
164,23974.6
165,24113.92
166,24241.63
167,24427.39
168,24555.1
169,24694.42
170,24833.74
171,24996.28
172,25135.6
173,25263.31
174,25425.85
175,25565.17
176,25716.1
177,25820.59
178,25971.52
179,26145.67
180,26284.99
181,26389.48
182,26575.24
183,26702.95
184,26830.66
185,26993.2
186,27120.91
187,27283.45
188,27422.77
189,27724.63
190,27852.34
191,28003.27
192,28258.68
193,28560.54
194,28850.79
195,28990.11
196,29141.04
197,29419.68
198,29686.71
199,30000.18
200,30127.89
201,30278.82
202,30569.07
203,30859.32
204,31149.57
205,31288.89
206,31428.21
207,31706.85
208,31985.49
209,32287.35
210,32415.06
211,32565.99
212,32856.24
213,33134.88
214,33436.73
215,33576.05
216,33703.76
217,33994.01
218,34272.65
219,34562.9
220,34713.83
221,34853.15
222,35120.18
223,35410.43
224,35689.07
225,35828.39
226,36002.54
227,36281.18
228,36571.43
229,36861.68
230,37001.0
231,37140.32
232,37430.57
233,37697.6
234,37999.46
235,38103.95
236,38278.1
237,38556.73
238,38846.98
239,39137.23
240,39276.55
241,39415.87
242,39706.12
243,39949.93
244,40275.01
245,40425.94
246,40565.26
247,40843.9
248,41134.15
249,41424.4
250,41563.72
251,41703.04
252,42004.9
253,42271.93
254,42573.79
255,42701.5
256,42840.82
257,43131.07
258,43421.32
259,43676.73
260,43827.66
261,43990.2
262,44280.45
263,44559.09
264,44860.95
265,45000.27
266,45139.59
267,45429.84
268,45708.48
269,45847.8
270,45975.51
271,46126.44
272,46254.15
273,46428.3
274,46556.01
275,46706.94
276,46857.87
277,46985.58
278,47136.51
279,47275.83
280,47415.15
281,47566.08
282,47717.01
283,47856.33
284,47995.65
285,48146.58
286,48285.9
287,48413.61
288,48564.54
289,48715.46
290,48854.78
291,48994.1
292,49145.03
293,49284.35
294,49423.67
295,49562.99
296,49713.92
297,49818.41
298,49992.56
299,50131.88
300,50282.81
301,50422.13
302,50538.23
303,50712.38
304,50851.7
305,50991.02
306,51095.51
307,51292.88
308,51420.59
309,51571.52
310,51710.84
311,51850.16
312,52001.09
313,52140.41
314,52279.73
315,52430.66
316,52569.98
317,52720.91
318,52848.62
319,52999.55
320,53138.87
321,53289.8
322,53429.12
323,53580.05
324,53719.37
325,53858.68
326,53974.78
327,54125.71
328,54276.64
329,54427.57
330,54543.67
331,54682.99
332,54845.53
333,55008.07
334,55147.39
335,55286.71
336,55426.03
337,55565.35
338,55716.28
339,55855.6
340,55994.92
341,56122.63
342,56285.17
343,56424.49
344,56563.81
345,56714.74
346,56854.06
347,56993.38
348,57144.31
349,57283.63
350,57422.95
351,57573.88
352,57713.2
353,57840.91
