```css
0.00,1.00,1000,4,2,0.95,kick
125.00,1.25,0000,0,3,1.0,unknown
250.00,1.50,0010,4,3,0.88,snare
375.00,1.75,0000,0,3,1.0,unknown
500.00,2.00,2000,4,2,1.0,bass
625.00,2.25,0000,0,3,1.0,unknown
750.00,2.50,0100,4,3,0.82,snare
875.00,2.75,0000,0,3,1.0,unknown
1000.00,3.00,3001,4,2,0.91,kick
1125.00,3.25,0000,0,3,1.0,unknown
1250.00,3.50,0000,0,3,1.0,unknown
1375.00,3.75,0000,0,3,1.0,unknown
1500.00,4.00,0000,0,2,1.0,unknown
1625.00,4.25,0000,0,3,1.0,unknown
1750.00,4.50,0010,4,3,0.79,snare
1875.00,4.75,0000,0,3,1.0,unknown
2000.00,5.00,-1000,-4,-1,1.0,separator
2322.72,5.64,0000,0,3,1.0,unknown
2485.26,6.10,0000,0,3,1.0,unknown
2659.41,6.70,0000,0,3,1.0,unknown
2984.49,7.30,0000,0,3,1.0,unknown
3483.72,8.33,0000,0,3,1.0,unknown
3994.56,8.94,0000,0,3,1.0,unknown
4157.10,9.52,0000,0,3,1.0,unknown
4830.48,10.13,0000,0,3,1.0,unknown
5155.56,10.70,0000,0,3,1.0,unknown
5364.54,11.27,0000,0,3,1.0,unknown
5654.78,11.80,0000,0,3,1.0,unknown
5991.47,12.38,0000,0,3,1.0,unknown
6258.50,12.89,0000,0,3,1.0,unknown
6409.43,13.44,0000,0,3,1.0,unknown
6664.85,13.97,0000,0,3,1.0,unknown
7001.54,14.51,0000,0,3,1.0,unknown
7140.86,15.06,0000,0,3,1.0,unknown
7245.35,15.62,0000,0,3,1.0,unknown
7303.40,16.17,0000,0,3,1.0,unknown
7640.09,16.73,0000,0,3,1.0,unknown
7837.46,17.29,0000,0,3,1.0,unknown
7953.56,17.86,0000,0,3,1.0,unknown
8081.27,18.43,0000,0,3,1.0,unknown
8406.35,19.01,0000,0,3,1.0,unknown
8499.23,19.59,0000,0,3,1.0,unknown
8743.04,20.16,0000,0,3,1.0,unknown
8905.58,20.73,0000,0,3,1.0,unknown
9056.51,21.31,0000,0,3,1.0,unknown
9242.27,21.89,0000,0,3,1.0,unknown
9311.93,22.47,0000,0,3,1.0,unknown
9880.82,23.04,0000,0,3,1.0,unknown
9996.92,23.62,0000,0,3,1.0,unknown
10380.05,24.20,0000,0,3,1.0,unknown
10832.83,24.78,0000,0,3,1.0,unknown
11215.96,25.35,0000,0,3,1.0,unknown
11297.23,25.93,0000,0,3,1.0,unknown
11633.92,26.51,0000,0,3,1.0,unknown
11831.29,27.10,0000,0,3,1.0,unknown
11959.00,27.68,0000,0,3,1.0,unknown
12307.30,28.26,0000,0,3,1.0,unknown
12748.48,28.84,0000,0,3,1.0,unknown
12911.02,29.42,0000,0,3,1.0,unknown
13061.95,30.00,0000,0,3,1.0,unknown
13166.44,30.58,0000,0,3,1.0,unknown
13247.71,31.16,0000,0,3,1.0,unknown
15720.63,31.74,0000,0,3,1.0,unknown
16045.71,32.32,0000,0,3,1.0,unknown
16626.21,32.90,0000,0,3,1.0,unknown
```











































