```yaml
0.0,1.0,1000,4,2,0.95,kick
125.0,1.25,0000,0,3,1.0,unknown
250.0,1.5,0010,4,3,0.88,snare
375.0,1.75,0000,0,3,1.0,unknown
500.0,2.0,2000,4,2,1.0,bass
625.0,2.25,0000,0,3,1.0,unknown
750.0,2.5,0100,4,3,0.82,snare
875.0,2.75,0000,0,3,1.0,unknown
1000.0,3.0,3001,4,2,0.91,kick
1125.0,3.25,0000,0,3,1.0,unknown
1250.0,3.5,0000,0,3,1.0,unknown
1375.0,3.75,0000,0,3,1.0,unknown
1500.0,4.0,0000,0,2,1.0,unknown
1625.0,4.25,0000,0,3,1.0,unknown
1750.0,4.5,0010,4,3,0.79,snare
1875.0,4.75,0000,0,3,1.0,unknown
2000.0,5.0,0000,0,2,1.0,unknown
1281.18,6.25,0000,0,3,1.0,unknown
1426.98,7.50,0000,0,3,1.0,unknown
1563.66,8.75,0000,0,3,1.0,unknown
1702.24,10.00,0000,0,3,1.0,unknown
1839.92,11.25,0000,0,3,1.0,unknown
1977.59,12.50,0000,0,3,1.0,unknown
1281.18,13.75,0000,0,3,1.0,unknown
1426.98,15.00,0000,0,3,1.0,unknown
1563.66,16.25,0000,0,3,1.0,unknown
1702.24,17.50,0000,0,3,1.0,unknown
1839.92,18.75,0000,0,3,1.0,unknown
1977.59,20.00,0000,0,3,1.0,unknown
1281.18,21.25,0000,0,3,1.0,unknown
1426.98,22.50,0000,0,3,1.0,unknown
1563.66,23.75,0000,0,3,1.0,unknown
1702.24,25.00,0000,0,3,1.0,unknown
1839.92,26.25,0000,0,3,1.0,unknown
1977.59,27.50,0000,0,3,1.0,unknown
1281.18,28.75,0000,0,3,1.0,unknown
1426.98,29.99,0000,0,3,1.0,unknown
1563.66,31.25,0000,0,3,1.0,unknown
1702.24,32.50,0000,0,3,1.0,unknown
1839.92,33.75,0000,0,3,1.0,unknown
1977.59,35.00,0000,0,3,1.0,unknown
1281.18,36.25,0000,0,3,1.0,unknown
1426.98,37.50,0000,0,3,1.0,unknown
1563.66,38.75,0000,0,3,1.0,unknown
1702.24,40.00,0000,0,3,1.0,unknown
1839.92,41.25,0000,0,3,1.0,unknown
1977.59,42.50,0000,0,3,1.0,unknown
1281.18,43.75,0000,0,3,1.0,unknown
1426.98,45.00,0000,0,3,1.0,unknown
1563.66,46.25,0000,0,3,1.0,unknown
1702.24,47.50,0000,0,3,1.0,unknown
1281.18,48.75,0000,0,3,1.0,unknown
1426.98,49.99,0000,0,3,1.0,unknown
1563.66,51.25,0000,0,3,1.0,unknown
1702.24,52.50,0000,0,3,1.0,unknown
1839.92,53.75,0000,0,3,1.0,unknown
1977.59,55.00,0000,0,3,1.0,unknown
1281.18,56.25,0000,0,3,1.0,unknown
1426.98,57.50,0000,0,3,1.0,unknown
1563.66,58.75,0000,0,3,1.0,unknown
1702.24,59.99,0000,0,3,1.0,unknown
1281.18,61.25,0000,0,3,1.0,unknown
1426.98,62.50,0000,0,3,1.0,unknown
1563.66,63.75,0000,0,3,1.0,unknown
1702.24,65.00,0000,0,3,1.0,unknown
1839.92,66.25,0000,0,3,1.0,unknown
1977.59,67.50,0000,0,3,1.0,unknown
1281.18,68.75,0000,0,3,1.0,unknown
1426.98,69.99,0000,0,3,1.0,unknown
1563.66,71.25,0000,0,3,1.0,unknown
1702.24,72.50,0000,0,3,1.0,unknown
1839.92,73.75,0000,0,3,1.0,unknown
1977.59,75.00,0000,0,3,1.0,unknown
1281.18,76.25,0000,0,3,1.0,unknown
1426.98,77.50,0000,0,3,1.0,unknown
1563.66,78.75,0000,0,3,1.0,unknown
1702.24,79.99,0000,0,3,1.0,unknown
1281.18,81.25,0000,0,3,1.0,unknown
1426.98,82.50,0000,0,3,1.0,unknown
1563.66,83.75,0000,0,3,1.0,unknown
1702.24,85.00,0000,0,3,1.0,unknown
1839.92,86.25,0000,0,3,1.0,unknown
1977.59,87.50,0000,0,3,1.0,unknown
1281.18,88.75,0000,0,3,1.0,unknown
1426.98,89.99,0000,0,3,1.0,unknown
1563.66,91.25,0000,0,3,1.0,unknown
1702.24,92.50,0000,0,3,1.0,unknown
1839.92,93.75,0000,0,3,1.0,unknown
1977.59,95.00,0000,0,3,1.0,unknown
1281.18,96.25,0000,0,3,1.0,unknown
1426.98,97.50,0000,0,3,1.0,unknown
1563.66,98.75,0000,0,3,1.0,unknown
1702.24,99.99,0000,0,3,1.0,unknown
1281.18,111.25,0000,0,3,1.0,unknown
1426.98,112.50,0000,0,3,1.0,unknown
1563.66,113.75,0000,0,3,1.0,unknown
1702.24,115.00,0000,0,3,1.0,unknown
1839.92,116.25,0000,0,3,1.0,unknown
1977.59,117.50,0000,0,3,1.0,unknown
1281.18,118.75,0000,0,3,1.0,unknown
1426.98,119.99,0000,0,3,1.0,unknown
1563.66,121.25,0000,0,3,1.0,unknown
1702.24,122.50,0000,0,3,1.0,unknown
1839.92,123.75,0000,0,3,1.0,unknown
1977.59,125.00,0000,0,3,1.0,unknown
1281.18,126.25,0000,0,3,1.0,unknown
1426.98,127.50,0000,0,3,1.0,unknown
1563.66,128.75,0000,0,3,1.0,unknown
1702.24,130.00,0000,0,3,1.0,unknown
1839.92,131.25,0000,0,3,1.0,unknown
1977.59,132.50,0000,0,3,1.0,unknown
