Here is a sample of a beatmap generated using the provided ruleset:
```css
0.0,1.0,1000,4,2,0.95,kick
125.0,1.25,0000,0,3,1.0,unknown
250.0,1.5,0010,4,3,0.88,snare
375.0,1.75,0000,0,3,1.0,unknown
500.0,2.0,2000,4,2,1.0,bass
625.0,2.25,0000,0,3,1.0,unknown
750.0,2.5,0100,4,3,0.82,snare
875.0,2.75,0000,0,3,1.0,unknown
1000.0,3.0,3001,4,2,0.91,kick
1125.0,3.25,",",-1,-1,1.0,separator
1250.0,3.5,0000,0,3,1.0,unknown
1375.0,3.75,0000,0,3,1.0,unknown
1500.0,4.0,0000,0,2,1.0,unknown
1625.0,4.25,0000,0,3,1.0,unknown
1750.0,4.5,0010,4,3,0.79,snare
1875.0,4.75,0000,0,3,1.0,unknown
2000.0,5.0,0000,0,2,1.0,unknown
2125.0,5.25,",",-1,-1,1.0,separator
2250.0,5.5,0000,0,3,1.0,unknown
2375.0,5.75,0000,0,3,1.0,unknown
2500.0,6.0,0000,0,2,1.0,unknown
2625.0,6.25,0000,0,3,1.0,unknown
2750.0,6.5,0010,4,3,0.80,snare
2875.0,6.75,0000,0,3,1.0,unknown
2999.999,7.0,3001,4,2,0.91,kick
3124.999,7.25,",",-1,-1,1.0,separator
3250.0,7.5,0000,0,3,1.0,unknown
3375.0,7.75,0000,0,3,1.0,unknown
3500.0,8.0,0000,0,2,1.0,unknown
3625.0,8.25,0000,0,3,1.0,unknown
3750.0,8.5,0010,4,3,0.81,snare
3875.0,8.75,0000,0,3,1.0,unknown
3999.999,9.0,3001,4,2,0.91,kick
4124.999,9.25,",",-1,-1,1.0,separator
4250.0,9.5,0000,0,3,1.0,unknown
4375.0,9.75,0000,0,3,1.0,unknown
4500.0,10.0,0000,0,2,1.0,unknown
4625.0,10.25,0000,0,3,1.0,unknown
4750.0,10.5,0010,4,3,0.81,snare
4875.0,10.75,0000,0,3,1.0,unknown
4999.999,11.0,3001,4,2,0.91,kick
5124.999,11.25,",",-1,-1,1.0,separator
5250.0,11.5,0000,0,3,1.0,unknown
5375.0,11.75,0000,0,3,1.0,unknown
5500.0,12.0,0000,0,2,1.0,unknown
5625.0,12.25,0000,0,3,1.0,unknown
5750.0,12.5,0010,4,3,0.81,snare
5875.0,12.75,0000,0,3,1.0,unknown
6000.0,13.0,3001,4,2,0.91,kick
6124.999,13.25,",",-1,-1,1.0,separator
6250.0,13.5,0000,0,3,1.0,unknown
6375.0,13.75,0000,0,3,1.0,unknown
6500.0,14.0,0000,0,2,1.0,unknown
6625.0,14.25,0000,0,3,1.0,unknown
6750.0,14.5,0010,4,3,0.80,snare
6875.0,14.75,0000,0,3,1.0,unknown
6999.999,15.0,3001,4,2,0.91,kick
7124.999,15.25,",",-1,-1,1.0,separator
7250.0,15.5,0000,0,3,1.0,unknown
7375.0,15.75,0000,0,3,1.0,unknown
7500.0,16.0,0000,0,2,1.0,unknown
7625.0,16.25,0000,0,3,1.0,unknown
7750.0,16.5,0010,4,3,0.80,snare
7875.0,16.75,0000,0,3,1.0,unknown
7999.999,17.0,3001,4,2,0.91,kick
8124.999,17.25,",",-1,-1,1.0,separator
8250.0,17.5,0000,0,3,1.0,unknown
8375.0,17.75,0000,0,3,1.0,unknown
8500.0,18.0,0000,0,2,1.0,unknown
8625.0,18.25,0000,0,3,1.0,unknown
8750.0,18.5,0010,4,3,0.80,snare
8875.0,18.75,0000,0,3,1.0,unknown
8999.999,19.0,3001,4,2,0.91,kick
9124.999,19.25,",",-1,-1,1.0,separator
9250.0,19.5,0000,0,3,1.0,unknown
9375.0,19.75,0000,0,3,1.0,unknown
9500.0,20.0,0000,0,2,1.0,unknown
9625.0,20.25,0000,0,3,1.0,unknown
9750.0,20.5,0010,4,3,0.80,snare
9875.0,20.75,0000,0,3,1.0,unknown
9999.999,21.0,3001,4,2,0.91,kick
10124.999,21.25,",",-1,-1,1.0,separator
10250.0,21.5,0000,0,3,1.0,unknown
10375.0,21.75,0000,0,3,1.0,unknown
10500.0,22.0,0000,0,2,1.0,unknown
10625.0,22.25,0000,0,3,1.0,unknown
10750.0,22.5,0010,4,3,0.80,snare
10875.0,22.75,0000,0,3,1.0,unknown
10999.999,23.0,3001,4,2,0.91,kick
11124.999,23.25,",",-1,-1,1.0,separator
11250.0,23.5,0000,0,3,1.0,unknown
11375.0,23.75,0000,0,3,1.0,unknown
11500.0,24.0,0000,0,2,1.0,unknown
11625.0,24.25,0000,0,3,1.0,unknown
11750.0,24.5,0010,4,3,0.80,snare
11875.0,24.75,0000,0,3,1.0,unknown
11999.999,25.0,3001,4,2,0.91,kick
12124.999,25.25,",",-1,-1,1.0,separator
12250.0,25.5,0000,0,3,1.0,unknown
12375.0,25.75,0000,0,3,1.0,unknown
12500.0,26.0,0000,0,2,1.0,unknown
12625.0,26.25,0000,0,3,1.0,unknown
12750.0,26.5,0010,4,3,0.80,snare
12875.0,26.75,0000,0,3,1.0,unknown
12999.999,27.0,3001,4,2,0.91,kick
13124.999,27.25,","-1,-1,1.0,separator
13250.0,27.5,0000,0,3,1.0,unknown
13375.0,27.75,0000,0,3,1.0,unknown
13500.0,28.0,0000,0,2,1.0,unknown
13625.0,28.25,0000,0,3,1.0,unknown
13750.0,28.5,0010,4,3,0.80,snare
