```css
0,0,1000,4,2,0.95,kick
100,0,0000,0,3,1.0,unknown
200,0,0010,4,3,0.88,snare
300,0,0000,0,3,1.0,unknown
400,0,0000,0,3,1.0,unknown
500,0,2000,4,2,1.0,bass
600,0,0000,0,3,1.0,unknown
700,0,0100,4,3,0.82,snare
800,0,0000,0,3,1.0,unknown
900,0,0000,0,3,1.0,unknown
1000,0,3001,4,2,0.91,kick
1100,0,0000,0,3,1.0,separator
1200,0,0000,0,3,1.0,unknown
1300,0,0000,0,3,1.0,unknown
1400,0,0000,0,3,1.0,unknown
1500,0,2000,4,2,1.0,bass
1600,0,0000,0,3,1.0,unknown
1700,0,0100,4,3,0.82,snare
1800,0,0000,0,3,1.0,unknown
1900,0,0000,0,3,1.0,unknown
2000,0,3001,4,2,0.91,kick
2100,0,0000,0,3,1.0,separator
2200,0,0000,0,3,1.0,unknown
2300,0,0000,0,3,1.0,unknown
2400,0,0000,0,3,1.0,unknown
2500,0,2000,4,2,1.0,bass
2600,0,0000,0,3,1.0,unknown
2700,0,0100,4,3,0.82,snare
2800,0,0000,0,3,1.0,unknown
2900,0,0000,0,3,1.0,unknown
3000,0,3001,4,2,0.91,kick
3100,0,0000,0,3,1.0,separator
3200,0,0000,0,3,1.0,unknown
3300,0,0000,0,3,1.0,unknown
3400,0,0000,0,3,1.0,unknown
3500,0,2000,4,2,1.0,bass
3600,0,0000,0,3,1.0,unknown
3700,0,0100,4,3,0.82,snare
3800,0,0000,0,3,1.0,unknown
3900,0,0000,0,3,1.0,unknown
4000,0,3001,4,2,0.91,kick
4100,0,0000,0,3,1.0,separator
4200,0,0000,0,3,1.0,unknown
4300,0,0000,0,3,1.0,unknown
4400,0,0000,0,3,1.0,unknown
4500,0,2000,4,2,1.0,bass
4600,0,0000,0,3,1.0,unknown
4700,0,0100,4,3,0.82,snare
4800,0,0000,0,3,1.0,unknown
4900,0,0000,0,3,1.0,unknown
5000,0,3001,4,2,0.91,kick
5100,0,0000,0,3,1.0,separator
5200,0,0000,0,3,1.0,unknown
5300,0,0000,0,3,1.0,unknown
5400,0,0000,0,3,1.0,unknown
5500,0,2000,4,2,1.0,bass
5600,0,0000,0,3,1.0,unknown
5700,0,0100,4,3,0.82,snare
5800,0,0000,0,3,1.0,unknown
5900,0,0000,0,3,1.0,unknown
6000,0,3001,4,2,0.91,kick
6100,0,0000,0,3,1.0,separator
6200,0,0000,0,3,1.0,unknown
6300,0,0000,0,3,1.0,unknown
6400,0,0000,0,3,1.0,unknown
6500,0,2000,4,2,1.0,bass
6600,0,0000,0,3,1.0,unknown
6700,0,0100,4,3,0.82,snare
6800,0,0000,0,3,1.0,unknown
6900,0,0000,0,3,1.0,unknown
7000,0,3001,4,2,0.91,kick
7100,0,0000,0,3,1.0,separator
7200,0,0000,0,3,1.0,unknown
7300,0,0000,0,3,1.0,unknown
7400,0,0000,0,3,1.0,unknown
7500,0,2000,4,2,1.0,bass
7600,0,0000,0,3,1.0,unknown
7700,0,0100,4,3,0.82,snare
7800,0,0000,0,3,1.0,unknown
7900,0,0000,0,3,1.0,unknown
8000,0,3001,4,2,0.91,kick
8100,0,0000,0,3,1.0,separator
8200,0,0000,0,3,1.0,unknown
8300,0,0000,0,3,1.0,unknown
8400,0,0000,0,3,1.0,unknown
