# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation over MuMu-LLaMA c_loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,Dynamic Scale Matrix (1.0 + N*0.5)
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
117.5,2.97,0.00,0.14|0.21|0.30|0.37,True,0001,0001-0.2%|0011-0.2%|0010-0.1%|0110-0.1%|0101-0.1%|0100-0.1%|0000-0.1%|0111-0.1%|1111-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0001,2.58
117.5,2.97,0.51,0.53|0.91,True,0110,0011-0.2%|0010-0.2%|0110-0.1%|0101-0.1%|0001-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|1111-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0110,2.29
117.5,2.97,1.02,1.04|1.39,True,0101,0011-0.2%|0010-0.2%|0001-0.1%|0101-0.1%|0111-0.1%|0100-0.1%|0110-0.1%|0000-0.1%|1111-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0101,2.29
117.5,2.97,1.53,1.60|1.74|1.93,True,0110,0011-0.2%|0010-0.2%|0001-0.2%|0100-0.1%|0111-0.1%|0110-0.1%|0000-0.1%|0101-0.1%|1111-0.0%|1000-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0110,2.29
117.5,2.97,2.04,2.28|2.37|2.44,True,0001,0010-0.2%|0001-0.1%|0110-0.1%|0011-0.1%|0101-0.1%|0100-0.0%|0000-0.0%|0111-0.0%|1010-0.0%|1110-0.0%|1101-0.0%|1011-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1111-0.0%,0001,2.41
117.5,2.97,2.55,2.76,True,0011,0010-0.2%|0110-0.2%|0011-0.1%|0101-0.1%|0001-0.1%|0000-0.1%|0100-0.0%|0111-0.0%|1010-0.0%|1101-0.0%|1110-0.0%|1100-0.0%|1000-0.0%|1001-0.0%|1011-0.0%|1111-0.0%,0011,2.40
117.5,2.97,3.07,3.11|3.30,True,0100,0010-0.2%|0110-0.2%|0101-0.1%|0001-0.1%|0011-0.1%|0000-0.1%|0100-0.0%|0111-0.0%|1010-0.0%|1110-0.0%|1011-0.0%|1101-0.0%|1100-0.0%|1000-0.0%|1001-0.0%|1111-0.0%,0100,2.40
117.5,2.97,3.58,3.65|3.74|3.81,True,0010,0010-0.2%|0110-0.2%|0101-0.1%|0001-0.1%|0011-0.1%|0000-0.1%|1010-0.0%|0111-0.0%|1011-0.0%|1110-0.0%|1101-0.0%|1100-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1111-0.0%,0010,2.40
117.5,2.97,4.09,4.13|4.25|4.41|4.48,True,1110,0001-0.1%|0110-0.1%|0011-0.1%|0101-0.1%|0010-0.1%|0111-0.1%|1010-0.1%|1100-0.1%|1101-0.1%|1110-0.1%|0000-0.1%|0100-0.1%|1011-0.0%|1111-0.0%|1000-0.0%|1001-0.0%,1110,2.46
117.5,2.97,4.60,4.67|4.92|5.02,True,0001,0001-0.2%|0110-0.1%|0011-0.1%|0010-0.1%|0101-0.1%|1100-0.1%|0111-0.1%|1101-0.1%|1010-0.1%|0100-0.1%|0000-0.1%|1011-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1110-0.0%,0001,2.46
